row_id,frase_original,frase_corregida,carousel_id,caption,post_tipo,carousel_order,carousel_caption,modo,background_color,output_file,fecha_generado,media_url,cloudinary_public_id,fecha_upload,instagram_media_id,instagram_creation_id,facebook_post_id,facebook_photo_id,fecha_publicado,estado_general,estado_render,estado_upload,estado_publish,lock_status,intentos,last_cycle_id,updated_at,hashtags,caption_status,error_step,error_message,likes,comments,saves,reach,views,engagement_rate,performance_score,fecha_metricas
29,"No me gustas tanto, pero contigo me porto peor","No me gustas tanto, pero contigo me porto peor",car_2f8c7b91,,carousel,3,"No soy tóxico…
solo tengo estándares raros.
Y orgullo.",,#f4c400,no_me_gustas_tanto_pero_contigo_me_porto_peor_retro3d_1777648330603.png,2026-05-01T15:12:12.305Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777648343/mono_generator/no_me_gustas_tanto_pero_contigo_me_porto_peor_retro3d_1777648330603.png,mono_generator/no_me_gustas_tanto_pero_contigo_me_porto_peor_retro3d_1777648330603,2026-05-01T15:12:24.396Z,18005059895879953,17860162950687548,1097828466747607_122108481320734652,"[""122108481008734652"",""122108481050734652"",""122108481092734652"",""122108481134734652"",""122108481188734652"",""122108481230734652"",""122108481278734652""]",2026-05-01T15:13:59.751Z,published,done,done,done,free,,1777648324080,2026-05-01T15:13:59.751Z,#amor #relaciones #toxico #colombia #frases #parati #real #actitud,,,,4,0,0,31,75,0.129,0.129,2026-05-22T05:06:11-05:00
30,Pura soltería porque en Bogotá las parejas están juntas es por el arriendo,Pura soltería porque en Bogotá las parejas están juntas es por el arriendo.,car_6d28b0e5,,carousel,6,"Soltera sí…
pero no desesperada.
Una cosa es querer amor y otra aceptar cualquier problema.",,#e53935,pura_solteria_porque_en_bogota_las_parejas_estan_juntas_es_p_retro3d_1777993662131.png,2026-05-05T15:07:45.572Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777993677/mono_generator/pura_solteria_porque_en_bogota_las_parejas_estan_juntas_es_p_retro3d_1777993662131.png,mono_generator/pura_solteria_porque_en_bogota_las_parejas_estan_juntas_es_p_retro3d_1777993662131,2026-05-05T15:07:58.166Z,18108563002901617,17860857186687548,1097828466747607_122109537176734652,"[""122109536876734652"",""122109536918734652"",""122109536966734652"",""122109537014734652"",""122109537056734652"",""122109537098734652"",""122109537134734652""]",2026-05-05T15:09:11.734Z,published,done,done,done,free,,1777993641213,2026-05-05T15:09:11.734Z,#solteria #amorpropio #relaciones #colombia #frases #parati #humor #real #viral,,,,5,0,1,31,109,0.1935,0.2581,2026-05-22T05:06:11-05:00
31,"Manita, si algún día lo llamo y le digo que no mienta, prepárese para mentir como un hpta, oyó, no me deje morir.","Manita, si algún día lo llamo y le digo que no mienta, prepárese para mentir como un hijueputa, oyó, no me deje morir.",car_81f0de44,,carousel,5,"No todo merece respuesta…
y no toda gente merece explicación.",,#0d0f14,manita_si_algun_dia_lo_llamo_y_le_digo_que_no_mienta_prepare_retro3d_1778195516663.png,2026-05-07T23:11:59.612Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778195530/mono_generator/manita_si_algun_dia_lo_llamo_y_le_digo_que_no_mienta_prepare_retro3d_1778195516663.png,mono_generator/manita_si_algun_dia_lo_llamo_y_le_digo_que_no_mienta_prepare_retro3d_1778195516663,2026-05-07T23:12:11.202Z,18226437049311504,17861207898687548,1097828466747607_122110109858734652,"[""122110109564734652"",""122110109606734652"",""122110109648734652"",""122110109690734652"",""122110109738734652"",""122110109780734652"",""122110109822734652""]",2026-05-07T23:13:39.155Z,published,done,done,done,free,,1778195501249,2026-05-07T23:13:39.155Z,#actitud #gente #realidad #colombia #frases #parati #real #caracter,,,,1,0,0,17,63,0.0588,0.0588,2026-05-22T05:06:11-05:00
33,"Te mentí: no te invité a mi casa para coger, te invité para estar abrazados toda la noche.","Te mentí: no te invité a mi casa para coger, te invité para estar abrazados toda la noche.",car_7a3c6e19,,carousel,2,"Uno dice que no quiere nada serio…
hasta que alguien le manda la canción correcta.",,#3d5afe,te_menti_no_te_invite_a_mi_casa_para_coger_te_invite_para_es_retro3d_1778079637936.png,2026-05-06T15:00:40.646Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778079658/mono_generator/te_menti_no_te_invite_a_mi_casa_para_coger_te_invite_para_es_retro3d_1778079637936.png,mono_generator/te_menti_no_te_invite_a_mi_casa_para_coger_te_invite_para_es_retro3d_1778079637936,2026-05-06T15:00:59.060Z,17885636904534582,17861012421687548,1097828466747607_122109773264734652,"[""122109772982734652"",""122109773018734652"",""122109773066734652"",""122109773108734652"",""122109773150734652"",""122109773186734652"",""122109773234734652""]",2026-05-06T15:02:13.161Z,published,done,done,done,free,,1778079630125,2026-05-06T15:02:13.161Z,#amor #coqueteo #relaciones #colombia #frases #parati #sentimientos #romance #viral,,,,1,0,0,29,84,0.0345,0.0345,2026-05-22T05:06:11-05:00
35,"No bebe, no te voy a perdonar; ChatGPT ya me explicó tu técnica de manipulación.","No bebas, no te voy a perdonar; ChatGPT ya me explicó tu técnica de manipulación",car_b71c9e03,,carousel,5,"No es intuición…
es experiencia.
Uno ya no pregunta, confirma.",,#e53935,no_bebas_no_te_voy_a_perdonar_chatgpt_ya_me_explico_tu_tecni_retro3d_1778425436347.png,2026-05-10T15:03:58.868Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778425448/mono_generator/no_bebas_no_te_voy_a_perdonar_chatgpt_ya_me_explico_tu_tecni_retro3d_1778425436347.png,mono_generator/no_bebas_no_te_voy_a_perdonar_chatgpt_ya_me_explico_tu_tecni_retro3d_1778425436347,2026-05-10T15:04:08.580Z,18050138855757691,17861647251687548,1097828466747607_122110843376734652,"[""122110843064734652"",""122110843118734652"",""122110843166734652"",""122110843208734652"",""122110843250734652"",""122110843292734652"",""122110843340734652""]",2026-05-10T15:05:31.278Z,published,done,done,done,free,,1778425420510,2026-05-10T15:05:31.278Z,#relaciones #mentiras #tusa #colombia #frases #humor #parati #real #viral,,,,2,0,1,32,113,0.0938,0.1563,2026-05-22T05:06:11-05:00
37,¿Qué es esa m*erda de la empatía? Yo me junto con pura gente igual de dañada que yo.,¿Qué es esa mierda de la empatía? Yo me junto con pura gente igual de dañada que yo.,,La empatía no es para todo el mundo.,single,,,,#e53935,que_es_esa_mierda_de_la_empatia_yo_me_junto_con_pura_gente_i_retro3d_1778086940344.png,2026-05-06T17:02:23.162Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778086945/mono_generator/que_es_esa_mierda_de_la_empatia_yo_me_junto_con_pura_gente_i_retro3d_1778086940344.png,mono_generator/que_es_esa_mierda_de_la_empatia_yo_me_junto_con_pura_gente_i_retro3d_1778086940344,2026-05-06T17:02:26.046Z,18010154519899495,17861029647687548,1097828466747607_122109796514734652,122109796496734652,2026-05-06T17:02:45.134Z,published,done,done,done,free,,1778086936190,2026-05-06T17:02:45.134Z,#realidad #frases #colombia #parati #real,,,,1,0,1,36,85,0.0556,0.1111,2026-05-22T05:06:11-05:00
38,"A mí me gusta es que el pétalo me haga caso; pétalo rebelde, que se vaya pa’ la milicia","A mí me gusta es que el pétalo me haga caso; pétalo rebelde, que se vaya pa' la milicia",,El problema no es el pétalo… es el criterio.,single,,,,#0d0f14,a_mi_me_gusta_es_que_el_petalo_me_haga_caso_petalo_rebelde_q_retro3d_1778066076711.png,2026-05-06T11:14:39.428Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778066081/mono_generator/a_mi_me_gusta_es_que_el_petalo_me_haga_caso_petalo_rebelde_q_retro3d_1778066076711.png,mono_generator/a_mi_me_gusta_es_que_el_petalo_me_haga_caso_petalo_rebelde_q_retro3d_1778066076711,2026-05-06T11:14:41.457Z,18021739724664234,17860981968687548,1097828466747607_122109725666734652,122109725648734652,2026-05-06T11:14:57.818Z,published,done,done,done,free,,1778066071881,2026-05-06T11:14:57.818Z,#humor #frases #colombia #parati #real,,,,5,0,0,28,47,0.1786,0.1786,2026-05-22T05:06:11-05:00
39,Sigues estando en mis oraciones… pero en la parte de “líbranos de todo mal”.,"Sigues estando en mis oraciones… pero en la parte de ""líbranos de todo mal"".",car_b71c9e03,,carousel,7,"No es intuición…
es experiencia.
Uno ya no pregunta, confirma.",,#e53935,sigues_estando_en_mis_oraciones_pero_en_la_parte_de_libranos_retro3d_1778425441635.png,2026-05-10T15:04:04.235Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778425449/mono_generator/sigues_estando_en_mis_oraciones_pero_en_la_parte_de_libranos_retro3d_1778425441635.png,mono_generator/sigues_estando_en_mis_oraciones_pero_en_la_parte_de_libranos_retro3d_1778425441635,2026-05-10T15:04:09.747Z,18050138855757691,17861647251687548,1097828466747607_122110843376734652,"[""122110843064734652"",""122110843118734652"",""122110843166734652"",""122110843208734652"",""122110843250734652"",""122110843292734652"",""122110843340734652""]",2026-05-10T15:05:31.278Z,published,done,done,done,free,,1778425420510,2026-05-10T15:05:31.278Z,#relaciones #mentiras #tusa #colombia #frases #humor #parati #real #viral,,,,2,0,1,32,113,0.0938,0.1563,2026-05-22T05:06:11-05:00
40,"Parecen maricas sufriendo por actitudes, haga plata, mónteles cacho y ya","Parecen maricas sufriendo por actitudes, haga plata, mónteles cacho y ya",car_3f92ab77,,carousel,3,"No es que uno sea grosero…
es que la paciencia se acabó hace rato.",,#0d0f14,parecen_maricas_sufriendo_por_actitudes_haga_plata_monteles__retro3d_1777734239548.png,2026-05-02T15:04:01.304Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777734251/mono_generator/parecen_maricas_sufriendo_por_actitudes_haga_plata_monteles__retro3d_1777734239548.png,mono_generator/parecen_maricas_sufriendo_por_actitudes_haga_plata_monteles__retro3d_1777734239548,2026-05-02T15:04:13.076Z,17994472250778473,17860343100687548,1097828466747607_122108745050734652,"[""122108744726734652"",""122108744768734652"",""122108744822734652"",""122108744924734652"",""122108744978734652"",""122108745020734652""]",2026-05-02T15:05:30.199Z,published,done,done,done,free,,1777734235146,2026-05-02T15:05:30.199Z,#humor #actitud #colombia #frases #parati #real #sarcasmo #viral,,,,2,0,0,28,93,0.0714,0.0714,2026-05-22T05:06:11-05:00
42,"Nunca existió nada, yo lo idealicé","Nunca existió nada, yo lo idealicé",car_9b4e72fa,,carousel,1,"A veces no duele la persona…
duele la historia que te inventaste.
Y sí, uno también tiene culpa por insistir.",,#f6f1e8,nunca_existio_nada_yo_lo_idealice_retro3d_1778281483976.png,2026-05-08T23:04:46.828Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778281504/mono_generator/nunca_existio_nada_yo_lo_idealice_retro3d_1778281483976.png,mono_generator/nunca_existio_nada_yo_lo_idealice_retro3d_1778281483976,2026-05-08T23:05:05.131Z,18191933449364931,17861364813687548,1097828466747607_122110402052734652,"[""122110401710734652"",""122110401752734652"",""122110401794734652"",""122110401854734652"",""122110401908734652"",""122110401956734652"",""122110402022734652""]",2026-05-08T23:23:28.377Z,published,done,done,done,free,1,1778282504786,2026-05-08T23:23:28.377Z,#tusa #despecho #amor #relaciones #colombia #frases #parati #real #sentimientos,,,,,,,,,,,
43,Sufrí más por la idealización que tuve hacia ti que por tu partida.,Sufrí más por la idealización que tuve hacia ti que por tu partida.,car_9b4e72fa,,carousel,2,"A veces no duele la persona…
duele la historia que te inventaste.
Y sí, uno también tiene culpa por insistir.",,#f6f1e8,sufri_mas_por_la_idealizacion_que_tuve_hacia_ti_que_por_tu_p_retro3d_1778281486958.png,2026-05-08T23:04:49.397Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778281505/mono_generator/sufri_mas_por_la_idealizacion_que_tuve_hacia_ti_que_por_tu_p_retro3d_1778281486958.png,mono_generator/sufri_mas_por_la_idealizacion_que_tuve_hacia_ti_que_por_tu_p_retro3d_1778281486958,2026-05-08T23:05:05.825Z,18191933449364931,17861364813687548,1097828466747607_122110402052734652,"[""122110401710734652"",""122110401752734652"",""122110401794734652"",""122110401854734652"",""122110401908734652"",""122110401956734652"",""122110402022734652""]",2026-05-08T23:23:28.377Z,published,done,done,done,free,1,1778282504786,2026-05-08T23:23:28.377Z,#tusa #despecho #amor #relaciones #colombia #frases #parati #real #sentimientos,,,,,,,,,,,
44,"Te creí porque quería, no porque fuera verdad","Te creí porque quería, no porque fuera verdad",car_9b4e72fa,,carousel,3,"A veces no duele la persona…
duele la historia que te inventaste.
Y sí, uno también tiene culpa por insistir.",,#f6f1e8,te_crei_porque_queria_no_porque_fuera_verdad_retro3d_1778281489536.png,2026-05-08T23:04:51.906Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778281506/mono_generator/te_crei_porque_queria_no_porque_fuera_verdad_retro3d_1778281489536.png,mono_generator/te_crei_porque_queria_no_porque_fuera_verdad_retro3d_1778281489536,2026-05-08T23:05:06.483Z,18191933449364931,17861364813687548,1097828466747607_122110402052734652,"[""122110401710734652"",""122110401752734652"",""122110401794734652"",""122110401854734652"",""122110401908734652"",""122110401956734652"",""122110402022734652""]",2026-05-08T23:23:28.377Z,published,done,done,done,free,1,1778282504786,2026-05-08T23:23:28.377Z,#tusa #despecho #amor #relaciones #colombia #frases #parati #real #sentimientos,,,,,,,,,,,
45,Más birncona que grillo con hipo y dizque seria.,Más burlona que grillo con hipo y dizque seria.,,Hay frases que nacen pa’ decirlas con toda la cara seria.,single,,,,#0d0f14,mas_burlona_que_grillo_con_hipo_y_dizque_seria_retro3d_1777554291914.png,2026-04-30T13:04:53.687Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777554295/mono_generator/mas_burlona_que_grillo_con_hipo_y_dizque_seria_retro3d_1777554291914.png,mono_generator/mas_burlona_que_grillo_con_hipo_y_dizque_seria_retro3d_1777554291914,2026-04-30T13:04:55.623Z,18097007890874799,17859971265687548,1097828466747607_122108171438734652,122108171420734652,2026-04-30T13:05:16.060Z,published,done,done,done,free,,1777554289376,2026-04-30T13:05:16.060Z,#humor #frases #colombia #parati #viral #sarcasmo #real,,,,3,0,0,36,80,0.0833,0.0833,2026-05-22T05:06:11-05:00
46,Mi ex tuvo mil oportunidades de pasarse de vrg conmigo y no desaprovechó ninguna.,Mi ex tuvo mil oportunidades de pasarse de verga conmigo y no desaprovechó ninguna.,car_4b81ed90,,carousel,1,"El problema nunca fue el amor…
fue a quién se lo diste.",,#f6f1e8,mi_ex_tuvo_mil_oportunidades_de_pasarse_de_verga_conmigo_y_n_retro3d_1777821011825.png,2026-05-03T15:10:13.597Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777821026/mono_generator/mi_ex_tuvo_mil_oportunidades_de_pasarse_de_verga_conmigo_y_n_retro3d_1777821011825.png,mono_generator/mi_ex_tuvo_mil_oportunidades_de_pasarse_de_verga_conmigo_y_n_retro3d_1777821011825,2026-05-03T15:10:26.786Z,17932470390071706,17860516188687548,1097828466747607_122109003644734652,"[""122109003284734652"",""122109003368734652"",""122109003428734652"",""122109003470734652"",""122109003524734652"",""122109003566734652"",""122109003614734652""]",2026-05-03T15:11:57.530Z,published,done,done,done,free,,1777821009262,2026-05-03T15:11:57.530Z,#amor #relaciones #tusa #colombia #frases #parati #real #toxico,,,,8,0,0,54,151,0.1481,0.1481,2026-05-22T05:06:11-05:00
47,Llegué a la conclusión de que me rompí el corazón yo solo porque sabía perfectamente cómo eran las cosas pero insistí en que podía cambiarlas,Llegué a la conclusión de que me rompí el corazón yo solo porque sabía perfectamente cómo eran las cosas pero insistí en que podía cambiarlas.,car_a91f3b2d,,carousel,4,"No era amor, era costumbre mal interpretada.¿Cuál fue la tuya?
",,#e53935,llegue_a_la_conclusion_de_que_me_rompi_el_corazon_yo_solo_po_retro3d_1777532159390.png,2026-04-30T06:56:01.813Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777532183/mono_generator/llegue_a_la_conclusion_de_que_me_rompi_el_corazon_yo_solo_po_retro3d_1777532159390.png,mono_generator/llegue_a_la_conclusion_de_que_me_rompi_el_corazon_yo_solo_po_retro3d_1777532159390,2026-04-30T06:56:23.307Z,18368617114201494,17859933726687548,1097828466747607_122108100110734652,"[""122108099738734652"",""122108099804734652"",""122108099912734652"",""122108099954734652"",""122108099996734652"",""122108100038734652"",""122108100074734652""]",2026-04-30T06:57:44.996Z,published,done,done,done,free,0,1777532142473,2026-04-30T06:57:44.996Z,#tusa #despecho #amorpropio #relaciones #frases #colombia #real #parati #viral,,,,0,0,0,25,79,0,0,2026-05-22T05:06:11-05:00
48,No sabes cuántos traumas he tenido que pasar para ser así de gracioso,No sabes cuántos traumas he tenido que pasar para ser así de gracioso,,"El trauma también da personalidad, al parecer.",single,,,,#e53935,no_sabes_cuantos_traumas_he_tenido_que_pasar_para_ser_asi_de_retro3d_1777900499720.png,2026-05-04T13:15:02.738Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777900504/mono_generator/no_sabes_cuantos_traumas_he_tenido_que_pasar_para_ser_asi_de_retro3d_1777900499720.png,mono_generator/no_sabes_cuantos_traumas_he_tenido_que_pasar_para_ser_asi_de_retro3d_1777900499720,2026-05-04T13:15:05.563Z,18459039271109046,17860668978687548,1097828466747607_122109211022734652,122109210998734652,2026-05-04T13:15:24.870Z,published,done,done,done,free,,1777900495854,2026-05-04T13:15:24.870Z,#humor #vida #frases #colombia #parati #real,,,,1,0,0,24,56,0.0417,0.0417,2026-05-22T05:06:11-05:00
49,"Que no te dieron permiso de salir, entonces toca misión anfibio","Que no te dieron permiso de salir, entonces toca misión anfibio.",,"Cuando no hay permiso, toca estrategia.",single,,,,#e53935,que_no_te_dieron_permiso_de_salir_entonces_toca_mision_anfib_retro3d_1777662871580.png,2026-05-01T19:14:33.323Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777662874/mono_generator/que_no_te_dieron_permiso_de_salir_entonces_toca_mision_anfib_retro3d_1777662871580.png,mono_generator/que_no_te_dieron_permiso_de_salir_entonces_toca_mision_anfib_retro3d_1777662871580,2026-05-01T19:14:35.277Z,18211019401328644,17860200582687548,1097828466747607_122108519522734652,122108519498734652,2026-05-01T19:14:51.706Z,published,done,done,done,free,,1777662868867,2026-05-01T19:14:51.706Z,#humor #colombia #fiesta #frases #parati #viral,,,,0,0,0,28,55,0,0,2026-05-22T05:06:11-05:00
50,"Hay días en los que uno no quiere nada, ni siquiera estar bien","Hay días en los que uno no quiere nada, ni siquiera estar bien",car_5f28ac90,,carousel,3,"La adultez es rara…
uno no sabe si está bien o simplemente acostumbrado.
Pero bueno, seguimos.",,#f6f1e8,hay_dias_en_los_que_uno_no_quiere_nada_ni_siquiera_estar_bie_retro3d_1777906836200.png,2026-05-04T15:00:38.843Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777906848/mono_generator/hay_dias_en_los_que_uno_no_quiere_nada_ni_siquiera_estar_bie_retro3d_1777906836200.png,mono_generator/hay_dias_en_los_que_uno_no_quiere_nada_ni_siquiera_estar_bie_retro3d_1777906836200,2026-05-04T15:00:49.008Z,17950703456985170,17860683435687548,1097828466747607_122109233072734652,"[""122109232862734652"",""122109232910734652"",""122109232952734652"",""122109233000734652"",""122109233042734652""]",2026-05-04T15:01:55.418Z,published,done,done,done,free,,1777906825408,2026-05-04T15:01:55.418Z,#vidaadulta #realidad #ansiedad #colombia #frases #humor #parati #vida #existencial,,,,2,0,1,25,81,0.12,0.2,2026-05-22T05:06:11-05:00
